X,Y,OBJECTID,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,POSTAL_CODE,LATITUDE83,LONGITUDE83,HUC8_CODE,ACCURACY_VALUE,COLLECT_MTH_DESC,REF_POINT_DESC,CREATE_DATE,UPDATE_DATE,LAST_REPORTED_DATE,FAC_URL,PGM_SYS_ID,PGM_SYS_ACRNM,INTEREST_TYPE,PROGRAM_URL,PGM_REPORT_URL,PUBLIC_IND,ACTIVE_STATUS,FEDERAL_AGENCY_NAME,HUC_12,FEDERAL_LAND_IND,FED_FACILITY_CODE,EPA_REGION_CODE,KEY_FIELD
-121.981112758,37.4298659460001,43,110009329173,SOUTH BAY ASBESTOS AREA,FT OF LIBERTY ST GUADALUPE RIV,ALVISO,SANTA CLARA,06085,CA,95002,37.429861,-121.9811,18050003,,,,2002/03/01 02:10:52+00,2015/12/11 00:05:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009329173,CAD980894885,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,09,SEMSCAD980894885
-104.608019708,38.2491118460001,44,110032630099,COLORADO SMELTER,INTERSTATE 25 AND SANTA FE AVENUE,PUEBLO,PUEBLO,08101,CO,81006,38.249106,-104.60801,11020002,,,,2015/12/11 00:00:33+00,,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110032630099,CON000802700,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,08,SEMSCON000802700
-76.5178884489999,39.307975276,45,110009290891,68TH STREET DUMP/INDUSTRIAL ENTERPRISES,68TH STREET,ROSEDALE,BALTIMORE,24005,MD,21237,39.307967,-76.517886,02060003,,,,2002/02/28 18:07:10+00,2015/12/11 00:01:08+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009290891,MDD980918387,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,PROPOSED FOR NPL,,,,N,03,SEMSMDD980918387
-122.054213259,37.401204545,46,110009329422,FAIRCHILD SEMICONDUCTOR CORP. (MOUNTAIN VIEW PLANT),464 ELLIS ST,MOUNTAIN VIEW,SANTA CLARA,06085,CA,94043-2204,37.4012,-122.0542,18050003,,,,2002/03/01 02:16:58+00,2015/12/11 00:05:45+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009329422,CAD095989778,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,09,SEMSCAD095989778
-79.722902946,34.2022062710001,47,110000492770,KOPPERS INDUSTRIES INCORPORATED,280 N KOPPERS RD,FLORENCE,FLORENCE,45041,SC,29506,34.2022,-79.7229,03040201,,,,2002/03/01 05:12:38+00,2015/12/11 00:04:43+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000492770,SCD003353026,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,04,SEMSSCD003353026
-74.131101423,40.10980836,48,110009299883,BRICK TOWNSHIP LANDFILL,SALLY IKE ROAD,BRICK TOWNSHIP,OCEAN,34029,NJ,08723,40.1098,-74.1311,02040301,,,,2002/02/28 19:28:00+00,2015/12/11 00:00:30+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009299883,NJD980505176,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNJD980505176
-71.393612057,42.8616777880001,49,110009259391,TOWN GARAGE/RADIO BEACON,HOLTON CIRCLE,LONDONDERRY,ROCKINGHAM,33015,NH,03053,42.861669,-71.393611,01070006,,,,2002/02/28 13:13:10+00,2015/12/11 00:05:59+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009259391,NHD981063860,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,01,SEMSNHD981063860
-85.883065873,38.191118304,50,110013802572,LEE'S LANE LANDFILL,LEES LN @ OHIO RIV,LOUISVILLE,JEFFERSON,21111,KY,40216,38.191111,-85.883061,05140101,,,,2003/03/26 18:04:58+00,2015/12/11 00:05:18+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110013802572,KYD980557052,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,04,SEMSKYD980557052
-107.072139357,38.8808998970001,51,110009270626,STANDARD MINE,"COUNTY ROAD 12, RUBY MINING DISITRICT",CRESTED BUTTE,GUNNISON,08051,CO,81224,38.880894,-107.072129,14020001,,,,2005/05/24 16:29:04+00,2015/12/11 00:05:45+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009270626,CO0002378230,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,08,SEMSCO0002378230
-75.355001773,40.0838970450001,52,110001037510,STANLEY KESSLER,103 QUEENS DR,KING OF PRUSSIA,MONTGOMERY,42091,PA,19406,40.083889,-75.355,02040203,,,,2002/01/28 20:43:31+00,2015/12/11 00:04:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001037510,PAD014269971,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPAD014269971
-74.258018308,40.464597268,53,110037285942,RARITAN BAY SLAG,BAYVIEW DRIVE,OLD BRIDGE TWP/SAYREVILLE,MIDDLESEX,34023,NJ,08879,40.464589,-74.258017,02030104,,,,2009/07/09 10:37:11+00,2015/12/11 00:04:42+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110037285942,NJN000206276,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNJN000206276
-122.182237207,48.041672545,54,110008217367,TULALIP LANDFILL,T30N R5E S32 S1/2,MARYSVILLE,SNOHOMISH,53061,WA,98270,48.041667,-122.182222,17110011,,,,2002/02/28 23:05:25+00,2015/12/11 00:05:37+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008217367,WAD980639256,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,10,SEMSWAD980639256
-75.0519454289999,39.976675363,55,110009300407,PUCHACK WELL FIELD,"WEST OF US 130; SOUTH OF STATE HWY 90",PENNSAUKEN,CAMDEN,34007,NJ,08110,39.976667,-75.051944,02040202,,,,2002/02/28 19:33:11+00,2015/12/11 00:04:42+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009300407,NJD981084767,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNJD981084767
-72.0870821239999,41.4001478610001,56,110006873954,US NAVAL SUBMARINE BASE,1 CRYSTAL LAKE ROAD,GROTON,NEW LONDON,09011,CT,06340-2464,41.400139,-72.087081,01100003,,,,2002/02/28 16:54:58+00,2015/12/11 00:05:56+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006873954,CTD980906515,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,01,SEMSCTD980906515
-86.640504875,39.166707504,57,110007569256,NEAL'S LANDFILL (BLOOMINGTON),ST RTE 48,BLOOMINGTON,MONROE,18105,IN,47401,39.1667,-86.6405,05120202,,,,2002/02/28 17:27:39+00,2015/12/11 00:04:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007569256,IND980614556,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSIND980614556
-75.361532978,44.7036199280001,58,110009323320,"SEALAND RESTORATION, INC.",PRAY RD,LISBON,SAINT LAWRENCE,36089,NY,13658,44.703611,-75.361531,04150301,,,,2002/03/01 00:31:42+00,2015/12/11 00:04:37+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009323320,NYD980535181,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD980535181
-93.0505574059999,44.78472702,59,110008824969,PINE BEND LANDFILL,2345 117TH ST E,INVER GROVE HEIGHTS,DAKOTA,27037,MN,55077-5917,44.784719,-93.05055,07040001,,,,2002/02/28 18:26:03+00,2015/12/11 00:05:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008824969,MND000245795,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSMND000245795
-75.5616705159999,39.670288853,60,110002506976,NEW CASTLE SPILL,900 WILMINGTON RD,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.670281,-75.561669,02040205,,,,2002/01/28 19:12:22+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002506976,DED058980442,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,03,SEMSDED058980442
-75.267780085,39.8855641220001,61,110009322170,LOWER DARBY CREEK AREA,DARBY CRK BETWEEN,DARBY TWP,DELAWARE,42045,PA,19023,39.885556,-75.267778,02040202,,,,2002/03/01 00:06:43+00,2015/12/11 00:04:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009322170,PASFN0305521,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPASFN0305521
-73.419500973,40.749507974,62,110000876099,CIRCUITRON CORP.,82 MILBAR BOULEVARD,FARMINGDALE,SUFFOLK,36103,NY,11735-1406,40.7495,-73.4195,02030202,,,,2002/03/01 04:49:23+00,2015/12/11 00:00:55+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000876099,NYD981184229,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD981184229
-75.1958353959999,42.883341424,63,110009303333,HITEMAN LEATHER,173 SOUTH STREET,WEST WINFIELD,HERKIMER,36043,NY,13491,42.883333,-75.195833,02050101,,,,2002/02/28 20:00:27+00,2015/12/11 00:01:20+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009303333,NYD981560915,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,02,SEMSNYD981560915
-85.228338075,43.0986189060001,64,110009337949,H & K SALES,BRIDGE STREET,BELDING,IONIA,26067,MI,48809,43.098611,-85.228333,04050006,,,,2002/03/01 04:06:53+00,2015/12/11 00:04:58+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009337949,MI0001271535,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSMI0001271535
-85.7683357179999,38.0477879320001,65,110009336502,TRI-CITY DISPOSAL CO.,RTE. 1526 AT THE GRAVEL ROAD,SHEPHERDSVILLE,BULLITT,21029,KY,40165,38.047781,-85.768331,05140102,,,,2002/03/01 03:52:24+00,2015/12/11 00:05:18+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009336502,KYD981028350,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSKYD981028350
-71.058750313,43.3720089810001,66,110039020350,COLLINS & AIKMAN PLANT (FORMER),OFF ROUTE 11 BETWEEN PAULSON ROAD TO THE NW,FARMINGTON,STRAFFORD,33017,NH,03835,43.372,-71.05875,01060003,,,,2013/06/25 14:56:04+00,2015/12/11 00:04:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039020350,NHN000105928,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,01,SEMSNHN000105928
-93.219173698,30.240838818,67,110009336646,ENTERGY GULF ST LAKE CHARLES SVC CTR,303 NORTH RYAN STREET,LAKE CHARLES,CALCASIEU,22019,LA,70601-2173,30.240833,-93.219167,08080206,,,,2002/03/01 03:54:03+00,2015/12/11 00:05:14+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009336646,LAD985169317,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,PROPOSED FOR NPL,,,,N,06,SEMSLAD985169317
-73.0106403089999,41.5503975930001,68,110009271304,SCOVILL INDUSTRIAL LANDFILL,STORE AVENUE,WATERBURY,NEW HAVEN,09009,CT,06705,41.550389,-73.010639,01100005,,,,2002/02/28 15:13:55+00,2015/12/11 00:05:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009271304,CT0002265551,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,01,SEMSCT0002265551
-74.443340768,40.5625082710001,69,110014523961,CHEMSOL SUPERFUND SITE,100 FLEMING STREET,PISCATAWAY,MIDDLESEX,34023,NJ,08854-3351,40.5625,-74.443339,02030105,,,,2002/02/28 19:18:24+00,2015/12/11 00:00:30+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014523961,NJD980528889,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNJD980528889
-81.783335054,36.8833465860001,70,110009320207,SALTVILLE WASTE DISPOSAL PONDS,ALLISON GAP RD.,SALTVILLE,SMYTH,51173,VA,24370,36.883339,-81.783331,06010101,,,,2002/02/28 23:40:23+00,2015/12/11 00:04:40+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009320207,VAD003127578,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSVAD003127578
-87.414324082,39.476593215,71,110020802595,ELM STREET GROUND WATER CONTAMINATION,ELM STREET AND HIGHWAY 41,TERRE HAUTE,VIGO,18167,IN,47807-1920,39.476586,-87.414319,05120111,,,,2006/10/24 19:32:21+00,2015/12/11 00:04:58+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110020802595,INN000509938,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSINN000509938
-73.4432017139999,40.757608168,72,110042041509,CLAREMONT POLYCHEMICAL SUPERFUND SITE,505 WINDING ROAD,OLD BETHPAGE,NASSAU,36059,NY,11804-1336,40.7576,-73.4432,02030202,,,,2002/01/28 20:23:19+00,2015/12/11 00:00:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042041509,NYD002044584,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD002044584
-75.245101898,40.2721081030001,73,110009322795,NORTH PENN - AREA 5,MAPLE DR,MONTGOMERY TOWNSHIP,MONTGOMERY,42091,PA,18915,40.2721,-75.2451,02040201,,,,2002/03/01 00:20:37+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009322795,PAD980692693,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPAD980692693
-76.0861131899999,42.086119227,74,110009303235,ENDICOTT VILLAGE WELL FIELD,S. GRIPPEN AVENUE,ENDICOTT,BROOME,36007,NY,13760,42.086111,-76.086111,02050103,,,,2002/02/28 19:58:55+00,2015/12/11 00:00:53+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009303235,NYD980780746,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD980780746
-82.4263063239999,34.88329888,75,110000354241,U.S. FINISHING,3335 OLD BUNCOMBE ROAD,GREENVILLE,GREENVILLE,45045,SC,29617-7826,34.883292,-82.426303,03050109,,,,2011/05/03 10:11:56+00,2015/12/11 00:04:43+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000354241,SCD003358744,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSSCD003358744
-72.869584257,40.860008613,76,110000616726,BROOKHAVEN NATIONAL LABORATORY,53 BELL AVENUE,UPTON,SUFFOLK,36103,NY,11973,40.86,-72.869583,02030202,,,,2002/01/28 18:26:11+00,2015/12/11 00:00:46+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000616726,NY7890008975,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,02,SEMSNY7890008975
-86.28028604,41.6638968670001,77,110009284808,WHITEFORD SALES & SERVICE INC./NATIONALEASE,2020 W SAMPLE STREET,SOUTH BEND,ST JOSEPH,18141,IN,46619,41.663889,-86.280281,07120001,,,,2002/02/28 17:26:00+00,2015/12/11 00:05:18+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009284808,IND980999791,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSIND980999791
-97.42139739,41.9936182820001,78,110000448141,COVIDIEN,1222 SHERWOOD ROAD,NORFOLK,MADISON,31119,NE,68701-9062,41.993611,-97.421389,10220001,,,,2002/03/01 05:39:29+00,2015/12/11 00:05:44+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000448141,NED084626100,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,07,SEMSNED084626100
-108.092110849,36.7111061320001,79,110022723506,LEE ACRES LANDFILL (USDOI),4.5 MILES EAST OF FARMINGTON IN SAN JUAN COUNTY,FARMINGTON,SAN JUAN,35045,NM,87401,36.7111,-108.0921,14080101,,,,2002/03/01 05:37:06+00,2015/12/11 00:04:54+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110022723506,NMD980750020,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,06,SEMSNMD980750020
-83.157781448,42.2341743260001,80,110003636799,LOWER ECORSE CREEK DUMP,470 THRU 480 NORTH DRIVE,WYANDOTTE,WAYNE,26163,MI,48192,42.234166,-83.157777,04090004,,,,2002/03/01 04:07:55+00,2015/12/11 00:04:43+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110003636799,MID985574227,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSMID985574227
-80.729165054,41.5847271110001,81,110009304564,NEW LYME LANDFILL,RTE 11 ON DODGEVILLE RD,NEW LYME,ASHTABULA,39007,OH,44047,41.584719,-80.729161,04110004,,,,2002/02/28 20:18:14+00,2015/12/11 00:05:01+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009304564,OHD980794614,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSOHD980794614
-69.2611111539999,44.921676102,82,110007401702,FORMER EASTLAND WOOLEN MILL,MAIN STREET,CORINNA,PENOBSCOT,23019,ME,04928,44.921667,-69.261111,01030003,,,,2002/01/28 19:55:37+00,2015/12/11 00:05:58+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007401702,MED980915474,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,01,SEMSMED980915474
-73.646694081,40.823062631,83,110000616174,APPLIED ENVIRONMENTAL SERVICES,1 SHORE ROAD,GLENWOOD LANDING,NASSAU,36059,NY,11547-0329,40.823054,-73.646693,02030201,,,,2002/01/28 23:22:38+00,2015/12/11 00:04:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000616174,NYD980535652,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD980535652
-94.933337681,29.3347239460001,84,110009320804,"MOTCO, INC.",JCT HIGHWAYS 3 6 & 75,LA MARQUE,GALVESTON,48167,TX,77568,29.334719,-94.933331,12040204,,,,2002/02/28 23:50:46+00,2015/12/11 00:04:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009320804,TXD980629851,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,06,SEMSTXD980629851
-89.4894498689999,37.339618273,85,110009339162,KEM-PEST LABORATORIES,E OF ST HWY 177,CAPE GIRARDEAU,CAPE GIRARDEAU,29031,MO,63701,37.339611,-89.489444,07140105,,,,2002/03/01 04:18:02+00,2015/12/11 00:05:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009339162,MOD980631113,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,07,SEMSMOD980631113
-97.179313164,27.8607293420001,86,110005065455,FALCON REFINERY,1472 FM 2725,INGLESIDE,SAN PATRICIO,48409,TX,78362,27.860725,-97.179306,12100405,,,,2003/03/26 17:11:12+00,2015/12/11 00:04:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005065455,TXD086278058,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,06,SEMSTXD086278058
-98.409508693,40.571207085,87,110017945875,WEST HIGHWAY 6 & HIGHWAY 281,INDUSTRIAL PARK WEST-HIGHWAY 6 &,HASTINGS,ADAMS,31001,NE,68901,40.5712,-98.4095,10270206,,,,2005/10/25 16:29:33+00,2015/12/11 00:05:41+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017945875,NEN000704738,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,07,SEMSNEN000704738
-73.1977821799999,42.9222272920001,88,110009320270,BENNINGTON MUNICIPAL SANITARY LANDFILL,OFF HOUGHTON LANE,BENNINGTON,BENNINGTON,50003,VT,05201,42.922219,-73.197781,02020003,,,,2002/02/28 23:41:03+00,2015/12/11 00:04:29+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009320270,VTD981064223,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,01,SEMSVTD981064223
-94.3925075079999,39.2011178540001,89,110009339279,LEE CHEMICAL,HWY 210 E OF HWY 291,LIBERTY,CLAY,29047,MO,64068,39.201111,-94.3925,10300101,,,,2002/03/01 04:18:43+00,2015/12/11 00:05:47+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009339279,MOD980853519,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,07,SEMSMOD980853519
-92.071667498,34.8633371230001,90,110009332070,JACKSONVILLE MUNICIPAL LANDFILL,GRAHAM RD,JACKSONVILLE,PULASKI,05119,AR,72076,34.863331,-92.071661,08020402,,,,2002/03/01 02:52:39+00,2015/12/11 00:05:29+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009332070,ARD980809941,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,06,SEMSARD980809941
-104.958342768,39.7916732800001,91,110009270733,VASQUEZ BOULEVARD AND I-70,VASQUEZ BOULEVARD AND 1-70,DENVER,DENVER,08031,CO,80216,39.791667,-104.958333,10190003,,,,2002/02/28 15:10:01+00,2015/12/11 00:05:48+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009270733,CO0002259588,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,08,SEMSCO0002259588
-82.036947353,33.4542003110001,92,110000611687,"ALTERNATE ENERGY RESOURCE, INC.",2730 WALDEN DR,AUGUSTA,RICHMOND,13245,GA,30904,33.454194,-82.036944,03060106,,,,2005/10/25 16:29:33+00,2015/12/11 00:05:05+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000611687,GAD033582461,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSGAD033582461
